Person_name,Threshold,TP,FP,FN,TN,FMC,Miss_R,FMR,Intrusion,Train_count,Test_count
Trisha,0.27,0,0,0,0,3,0,100.0,89.28571428571429,9,3
Umashri,0.27,1,0,0,0,2,0,66.66666666666666,89.28571428571429,9,3
Unknown,0.27,0,125,0,15,0,0,0,89.28571428571429,0,140
Vajramuni,0.27,0,0,0,0,3,0,100.0,89.28571428571429,9,3
Venkatesh,0.27,0,0,1,0,2,100.0,100.0,89.28571428571429,9,3
VinodKhanna,0.27,1,0,0,0,2,0,66.66666666666666,89.28571428571429,9,3
Vishnuvardhan,0.27,0,0,0,0,3,0,100.0,89.28571428571429,9,3
ANR,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AamairKhan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Aarthi,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AkshayKumar,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ali,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Ambresh,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AmitabhBachchan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
AmrishPuri,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AnilKapoor,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Annapoorna,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AnupamKher,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ashwath,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Avinash,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
BabuMohan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Balakrishna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bhanupriya,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bharathi,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
BomanIrani,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Brahmanandam,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Cochinhaneefa,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Dileep,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Dr.Rajkumar,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Dwarkish,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
FaridaJalal,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
HrithikRoshan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Innocent,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Jagadeesh,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
JagapathiBabu,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jagathi,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jamuna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
JayaBhaduri,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayaprakash,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayram,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
JosePrakash,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
K.Viswanath,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KajalAgarwal,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Kajol,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KareenaKapoor,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
KarunaBenerjee,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KatrinaKaif,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KavyaMadhavan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KotaSrinivasarao,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Lakshmidevi,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Leelavathi,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Loknath,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
M.S.Narayana,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
MadhabiMukherjee,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhavan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhu,0.33,0,0,1,0,2,100.0,100.0,98.57142857142858,9,3
MadhuriDixit,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Mallikarjunrao,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mammukoya,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mamootty,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mohanlal,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mukesh,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
NTR,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Nagarjuna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
NedumudiVenu,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PareshRaval,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Pavithralokesh,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PrakashRaj,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Prema,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
PremaNazir,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RajeshKhanna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RakheeGulzar,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamanaReddy,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ramaprabha,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RameshArvind,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rameshbhatt,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamyaKrishna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ranimukherji,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Relangi,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rimisen,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RishiKapoor,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SVR,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SailendraMukherjee,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SalmanKhan,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Savithri,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharmilaTagore,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharukhKhan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shashikumar,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
ShilpaShetty,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shivaram,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shobana,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Siddique,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Simran,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SoumithraChatterjee,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Soundarya,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Srihari,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SureshGopi,0.33,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Suryakantham,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
TanikellaBharani,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Tenniskrishna,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Thilakan,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Trisha,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Umashri,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Unknown,0.33,0,138,0,2,0,0,0,98.57142857142858,0,140
Vajramuni,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Venkatesh,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
VinodKhanna,0.33,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Vishnuvardhan,0.33,0,0,0,0,3,0,100.0,98.57142857142858,9,3
ANR,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AamairKhan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Aarthi,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AkshayKumar,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Ali,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Ambresh,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AmitabhBachchan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
AmrishPuri,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnilKapoor,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Annapoorna,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnupamKher,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Ashwath,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Avinash,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
BabuMohan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Balakrishna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Bhanupriya,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Bharathi,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
BomanIrani,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Brahmanandam,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Cochinhaneefa,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Dileep,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Dr.Rajkumar,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Dwarkish,0.38,0,0,0,0,3,0,100.0,100.0,9,3
FaridaJalal,0.38,0,0,0,0,3,0,100.0,100.0,9,3
HrithikRoshan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Innocent,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Jagadeesh,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JagapathiBabu,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Jagathi,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Jamuna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
JayaBhaduri,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Jayaprakash,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Jayram,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JosePrakash,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
K.Viswanath,0.38,0,0,0,0,3,0,100.0,100.0,9,3
KajalAgarwal,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Kajol,0.38,0,0,0,0,3,0,100.0,100.0,9,3
KareenaKapoor,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
KarunaBenerjee,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KatrinaKaif,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KavyaMadhavan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
KotaSrinivasarao,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Lakshmidevi,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Leelavathi,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Loknath,0.38,0,0,0,0,3,0,100.0,100.0,9,3
M.S.Narayana,0.38,0,0,0,0,3,0,100.0,100.0,9,3
MadhabiMukherjee,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Madhavan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Madhu,0.38,0,0,0,0,3,0,100.0,100.0,9,3
MadhuriDixit,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Mallikarjunrao,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Mammukoya,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Mamootty,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Mohanlal,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Mukesh,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
NTR,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Nagarjuna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
NedumudiVenu,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
PareshRaval,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Pavithralokesh,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
PrakashRaj,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Prema,0.38,0,0,0,0,3,0,100.0,100.0,9,3
PremaNazir,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
RajeshKhanna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
RakheeGulzar,0.38,0,0,0,0,3,0,100.0,100.0,9,3
RamanaReddy,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Ramaprabha,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
RameshArvind,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Rameshbhatt,0.38,0,0,0,0,3,0,100.0,100.0,9,3
RamyaKrishna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Ranimukherji,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Relangi,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Rimisen,0.38,0,0,0,0,3,0,100.0,100.0,9,3
RishiKapoor,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SVR,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SailendraMukherjee,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SalmanKhan,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Savithri,0.38,0,0,0,0,3,0,100.0,100.0,9,3
SharmilaTagore,0.38,0,0,0,0,3,0,100.0,100.0,9,3
SharukhKhan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Shashikumar,0.38,0,0,0,0,3,0,100.0,100.0,9,3
ShilpaShetty,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Shivaram,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Shobana,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Siddique,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Simran,0.38,0,0,0,0,3,0,100.0,100.0,9,3
SoumithraChatterjee,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Soundarya,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Srihari,0.38,0,0,0,0,3,0,100.0,100.0,9,3
SureshGopi,0.38,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Suryakantham,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
TanikellaBharani,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Tenniskrishna,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Thilakan,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Trisha,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Umashri,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Unknown,0.38,0,140,0,0,0,0,0,100.0,0,140
Vajramuni,0.38,0,0,0,0,3,0,100.0,100.0,9,3
Venkatesh,0.38,0,0,0,0,3,0,100.0,100.0,9,3
VinodKhanna,0.38,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Vishnuvardhan,0.38,0,0,0,0,3,0,100.0,100.0,9,3
ANR,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AamairKhan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Aarthi,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AkshayKumar,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Ali,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Ambresh,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AmitabhBachchan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
AmrishPuri,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnilKapoor,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Annapoorna,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnupamKher,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Ashwath,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Avinash,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
BabuMohan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Balakrishna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Bhanupriya,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Bharathi,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
BomanIrani,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Brahmanandam,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Cochinhaneefa,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Dileep,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Dr.Rajkumar,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Dwarkish,0.44,0,0,0,0,3,0,100.0,100.0,9,3
FaridaJalal,0.44,0,0,0,0,3,0,100.0,100.0,9,3
HrithikRoshan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Innocent,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Jagadeesh,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JagapathiBabu,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Jagathi,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Jamuna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
JayaBhaduri,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Jayaprakash,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Jayram,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JosePrakash,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
K.Viswanath,0.44,0,0,0,0,3,0,100.0,100.0,9,3
KajalAgarwal,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Kajol,0.44,0,0,0,0,3,0,100.0,100.0,9,3
KareenaKapoor,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
KarunaBenerjee,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KatrinaKaif,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KavyaMadhavan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
KotaSrinivasarao,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Lakshmidevi,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Leelavathi,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Loknath,0.44,0,0,0,0,3,0,100.0,100.0,9,3
M.S.Narayana,0.44,0,0,0,0,3,0,100.0,100.0,9,3
MadhabiMukherjee,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Madhavan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Madhu,0.44,0,0,0,0,3,0,100.0,100.0,9,3
MadhuriDixit,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Mallikarjunrao,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Mammukoya,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Mamootty,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Mohanlal,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Mukesh,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
NTR,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Nagarjuna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
NedumudiVenu,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
PareshRaval,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Pavithralokesh,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
PrakashRaj,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Prema,0.44,0,0,0,0,3,0,100.0,100.0,9,3
PremaNazir,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
RajeshKhanna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
RakheeGulzar,0.44,0,0,0,0,3,0,100.0,100.0,9,3
RamanaReddy,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Ramaprabha,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
RameshArvind,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Rameshbhatt,0.44,0,0,0,0,3,0,100.0,100.0,9,3
RamyaKrishna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Ranimukherji,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Relangi,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Rimisen,0.44,0,0,0,0,3,0,100.0,100.0,9,3
RishiKapoor,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SVR,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SailendraMukherjee,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
SalmanKhan,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Savithri,0.44,0,0,0,0,3,0,100.0,100.0,9,3
SharmilaTagore,0.44,0,0,0,0,3,0,100.0,100.0,9,3
SharukhKhan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Shashikumar,0.44,0,0,0,0,3,0,100.0,100.0,9,3
ShilpaShetty,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Shivaram,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Shobana,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Siddique,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Simran,0.44,0,0,0,0,3,0,100.0,100.0,9,3
SoumithraChatterjee,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Soundarya,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Srihari,0.44,0,0,0,0,3,0,100.0,100.0,9,3
SureshGopi,0.44,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Suryakantham,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
TanikellaBharani,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Tenniskrishna,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Thilakan,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Trisha,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Umashri,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Unknown,0.44,0,140,0,0,0,0,0,100.0,0,140
Vajramuni,0.44,0,0,0,0,3,0,100.0,100.0,9,3
Venkatesh,0.44,0,0,0,0,3,0,100.0,100.0,9,3
VinodKhanna,0.44,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Vishnuvardhan,0.44,0,0,0,0,3,0,100.0,100.0,9,3
ANR,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AamairKhan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Aarthi,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AkshayKumar,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Ali,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Ambresh,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AmitabhBachchan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
AmrishPuri,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnilKapoor,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Annapoorna,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
AnupamKher,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Ashwath,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Avinash,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
BabuMohan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Balakrishna,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Bhanupriya,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Bharathi,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
BomanIrani,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Brahmanandam,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Cochinhaneefa,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Dileep,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Dr.Rajkumar,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Dwarkish,0.49,0,0,0,0,3,0,100.0,100.0,9,3
FaridaJalal,0.49,0,0,0,0,3,0,100.0,100.0,9,3
HrithikRoshan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Innocent,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Jagadeesh,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JagapathiBabu,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Jagathi,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Jamuna,0.49,0,0,0,0,3,0,100.0,100.0,9,3
JayaBhaduri,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Jayaprakash,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Jayram,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
JosePrakash,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
K.Viswanath,0.49,0,0,0,0,3,0,100.0,100.0,9,3
KajalAgarwal,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Kajol,0.49,0,0,0,0,3,0,100.0,100.0,9,3
KareenaKapoor,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
KarunaBenerjee,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KatrinaKaif,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
KavyaMadhavan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
KotaSrinivasarao,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Lakshmidevi,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Leelavathi,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
Loknath,0.49,0,0,0,0,3,0,100.0,100.0,9,3
M.S.Narayana,0.49,0,0,0,0,3,0,100.0,100.0,9,3
MadhabiMukherjee,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Madhavan,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Madhu,0.49,0,0,0,0,3,0,100.0,100.0,9,3
MadhuriDixit,0.49,1,0,0,0,2,0,66.66666666666666,100.0,9,3
Mallikarjunrao,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Mammukoya,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Mamootty,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Mohanlal,0.49,0,0,0,0,3,0,100.0,100.0,9,3
Mukesh,0.49,2,0,0,0,1,0,33.33333333333333,100.0,9,3
NTR,0.49,0,0,0,0,3,0,100.0,100.0,9,3
