Person_name,Threshold,TP,FP,FN,TN,FMC,Miss_R,FMR,Intrusion,Train_count,Test_count
Lakshmidevi,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
Leelavathi,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
Loknath,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
M.S.Narayana,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
MadhabiMukherjee,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Madhavan,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Madhu,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
MadhuriDixit,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Mallikarjunrao,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Mammukoya,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Mamootty,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Mohanlal,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Mukesh,59.0,3,0,0,0,0,0,0,88.57142857142857,9,3
NTR,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Nagarjuna,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
NedumudiVenu,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
PareshRaval,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Pavithralokesh,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
PrakashRaj,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Prema,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
PremaNazir,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
RajeshKhanna,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
RakheeGulzar,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
RamanaReddy,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Ramaprabha,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
RameshArvind,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Rameshbhatt,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
RamyaKrishna,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Ranimukherji,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Relangi,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Rimisen,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
RishiKapoor,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
SVR,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
SailendraMukherjee,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
SalmanKhan,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
Savithri,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
SharmilaTagore,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
SharukhKhan,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Shashikumar,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
ShilpaShetty,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Shivaram,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Shobana,59.0,2,0,0,0,1,0,33.33333333333333,88.57142857142857,9,3
Siddique,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Simran,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
SoumithraChatterjee,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Soundarya,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Srihari,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
SureshGopi,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Suryakantham,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
TanikellaBharani,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Tenniskrishna,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Thilakan,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Trisha,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Umashri,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Unknown,59.0,0,124,0,16,0,0,0,88.57142857142857,0,140
Vajramuni,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
Venkatesh,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
VinodKhanna,59.0,1,0,0,0,2,0,66.66666666666666,88.57142857142857,9,3
Vishnuvardhan,59.0,0,0,0,0,3,0,100.0,88.57142857142857,9,3
ANR,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AamairKhan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Aarthi,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AkshayKumar,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ali,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Ambresh,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AmitabhBachchan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
AmrishPuri,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
AnilKapoor,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Annapoorna,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
AnupamKher,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ashwath,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Avinash,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
BabuMohan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Balakrishna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bhanupriya,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Bharathi,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
BomanIrani,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Brahmanandam,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Cochinhaneefa,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Dileep,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Dr.Rajkumar,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Dwarkish,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
FaridaJalal,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
HrithikRoshan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Innocent,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Jagadeesh,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
JagapathiBabu,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jagathi,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Jamuna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
JayaBhaduri,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayaprakash,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Jayram,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
JosePrakash,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
K.Viswanath,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KajalAgarwal,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Kajol,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KareenaKapoor,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
KarunaBenerjee,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KatrinaKaif,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
KavyaMadhavan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
KotaSrinivasarao,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Lakshmidevi,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Leelavathi,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Loknath,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
M.S.Narayana,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
MadhabiMukherjee,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhavan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Madhu,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
MadhuriDixit,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Mallikarjunrao,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mammukoya,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Mamootty,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mohanlal,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Mukesh,66.0,3,0,0,0,0,0,0,98.57142857142858,9,3
NTR,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Nagarjuna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
NedumudiVenu,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PareshRaval,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Pavithralokesh,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
PrakashRaj,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Prema,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
PremaNazir,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RajeshKhanna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RakheeGulzar,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamanaReddy,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ramaprabha,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
RameshArvind,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rameshbhatt,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RamyaKrishna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Ranimukherji,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Relangi,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Rimisen,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
RishiKapoor,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SVR,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SailendraMukherjee,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
SalmanKhan,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Savithri,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharmilaTagore,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SharukhKhan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shashikumar,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
ShilpaShetty,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shivaram,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Shobana,66.0,2,0,0,0,1,0,33.33333333333333,98.57142857142858,9,3
Siddique,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Simran,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SoumithraChatterjee,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Soundarya,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Srihari,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
SureshGopi,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Suryakantham,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
TanikellaBharani,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Tenniskrishna,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Thilakan,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Trisha,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Umashri,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Unknown,66.0,0,138,0,2,0,0,0,98.57142857142858,0,140
Vajramuni,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
Venkatesh,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
VinodKhanna,66.0,1,0,0,0,2,0,66.66666666666666,98.57142857142858,9,3
Vishnuvardhan,66.0,0,0,0,0,3,0,100.0,98.57142857142858,9,3
ANR,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
AamairKhan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Aarthi,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
AkshayKumar,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Ali,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Ambresh,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
AmitabhBachchan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
AmrishPuri,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
AnilKapoor,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Annapoorna,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
AnupamKher,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Ashwath,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Avinash,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
BabuMohan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Balakrishna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Bhanupriya,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Bharathi,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
BomanIrani,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Brahmanandam,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Cochinhaneefa,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
Dileep,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Dr.Rajkumar,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Dwarkish,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
FaridaJalal,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
HrithikRoshan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Innocent,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Jagadeesh,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
JagapathiBabu,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Jagathi,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Jamuna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
JayaBhaduri,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Jayaprakash,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Jayram,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
JosePrakash,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
K.Viswanath,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
KajalAgarwal,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Kajol,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
KareenaKapoor,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
KarunaBenerjee,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
KatrinaKaif,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
KavyaMadhavan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
KotaSrinivasarao,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Lakshmidevi,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
Leelavathi,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
Loknath,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
M.S.Narayana,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
MadhabiMukherjee,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Madhavan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Madhu,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
MadhuriDixit,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Mallikarjunrao,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Mammukoya,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Mamootty,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Mohanlal,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Mukesh,71.0,3,0,0,0,0,0,0,99.28571428571429,9,3
NTR,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Nagarjuna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
NedumudiVenu,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
PareshRaval,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Pavithralokesh,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
PrakashRaj,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Prema,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
PremaNazir,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
RajeshKhanna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
RakheeGulzar,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
RamanaReddy,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Ramaprabha,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
RameshArvind,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Rameshbhatt,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
RamyaKrishna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Ranimukherji,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Relangi,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Rimisen,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
RishiKapoor,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
SVR,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
SailendraMukherjee,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
SalmanKhan,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
Savithri,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
SharmilaTagore,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
SharukhKhan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Shashikumar,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
ShilpaShetty,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Shivaram,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Shobana,71.0,2,0,0,0,1,0,33.33333333333333,99.28571428571429,9,3
Siddique,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Simran,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
SoumithraChatterjee,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Soundarya,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Srihari,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
SureshGopi,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Suryakantham,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
TanikellaBharani,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Tenniskrishna,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Thilakan,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Trisha,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Umashri,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Unknown,71.0,0,139,0,1,0,0,0,99.28571428571429,0,140
Vajramuni,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
Venkatesh,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
VinodKhanna,71.0,1,0,0,0,2,0,66.66666666666666,99.28571428571429,9,3
Vishnuvardhan,71.0,0,0,0,0,3,0,100.0,99.28571428571429,9,3
